Applicant_ID,Applicant_Name,Age,Gender,City,Region,Employment_Type,Education,Marital_Status,Annual_Income,Credit_Score,Dependents,Years_At_Job,Own_House
APP16997,Kavita Roy,43,Female,Patna,East,Salaried,Graduate,Widowed,517791.0,590.0,3,0,Yes
APP16998,Shweta Joshi,50,Male,Ranchi,East,Business Owner,High School,Single,882461.0,618.0,2,0,No
APP16999,Sanjay Tiwari,45,M,Bhubaneswar,East,Self-Employed,Doctorate,Widowed,1280832.0,735.0,2,2,No
APP17000,Sneha Jain,31,Male,Bhopal,Central,Business Owner,Doctorate,Married,2317494.0,863.0,1,0,Yes
APP17001,Manoj Dubey,39,Female,Gurgaon,North,Government Employee,Graduate,Widowed,705818.0,754.0,2,1,No
APP17002,Manoj Reddy,55,Male,Faridabad,North,Self-Employed,High School,Single,716760.0,688.0,0,1,No
APP17003,Priya Jain,25,Male,Mysore,South,Salaried,Graduate,Divorced,557971.0,609.0,0,9,No
APP17004,Rekha Mishra,26,Female,Jaipur,Central,Self-Employed,Doctorate,Widowed,1418061.0,805.0,1,11,No
APP17005,Priya Yadav,34,Male,Jaipur,Central,Freelancer,Post Graduate,Divorced,521306.0,691.0,3,5,No
APP17006,Suresh Roy,32,Male,Faridabad,North,Salaried,High School,Widowed,499974.0,587.0,0,0,Yes
APP17007,Sachin Mishra,32,Male,Faridabad,North,Business Owner,Doctorate,Divorced,1438278.0,708.0,0,9,No
APP17008,Rekha Bose,45,Male,Bhopal,Central,Freelancer,Graduate,Single,624496.0,703.0,0,6,No
APP17009,Suresh Jain,36,Male,Delhi,North,Salaried,High School,Married,580173.0,645.0,2,4,No
APP17010,Vikram Verma,42,Male,Indore,Central,Salaried,High School,Widowed,402288.0,700.0,0,0,No
APP17011,Anita Rao,44,Male,Faridabad,North,Government Employee,Graduate,Widowed,194411.0,643.0,1,2,Yes
APP17012,Amit Dubey,40,Male,Ranchi,East,Self-Employed,High School,Single,907830.0,693.0,3,2,Yes
APP17013,Suman Reddy,34,Female,Pune,West,Salaried,High School,Divorced,487608.0,649.0,4,5,Yes
APP17014,Prakash Sharma,44,Female,Faridabad,North,Freelancer,Post Graduate,Widowed,714333.0,607.0,0,2,No
APP17015,Vikram Roy,22,Female,Ranchi,East,Salaried,High School,Single,343675.0,526.0,0,4,No
APP17016,Sanjay Singh,65,Male,Jaipur,Central,Business Owner,Graduate,Widowed,915041.0,659.0,3,5,No
APP17017,Harish Iyer,45,Female,Ahmedabad,Central,Government Employee,Doctorate,Widowed,593616.0,618.0,2,12,No
APP17018,Rahul Singh,22,Male,Patna,East,Freelancer,Graduate,Single,478430.0,618.0,2,3,No
APP17019,Ravi Shah,41,Female,Thane,West,Self-Employed,Doctorate,Married,1090334.0,,0,4,No
APP17020,Divya Sharma,38,Male,Bhopal,Central,Government Employee,Post Graduate,Widowed,685078.0,670.0,0,2,No
APP17021,Kavita Verma,41,Male,Hyderabad,South,Salaried,Doctorate,Divorced,1001764.0,643.0,2,1,No
APP17022,Meena Reddy,43,Female,Noida,North,Government Employee,Post Graduate,Divorced,476037.0,693.0,3,2,No
APP17023,Deepak Kumar,22,Female,Noida,North,Salaried,Post Graduate,Married,709222.0,747.0,1,0,Yes
APP17024,Kavita Singh,56,Female,Hyderabad,South,Business Owner,Doctorate,Married,1134216.0,641.0,1,3,Yes
APP17025,Rohit Dubey,33,Male,Pune,West,Self-Employed,Post Graduate,Married,780438.0,664.0,4,2,Yes
APP17026,Pooja Patel,51,Male,Mysore,South,Self-Employed,Post Graduate,Divorced,573288.0,574.0,1,15,No
APP17027,Sanjay Jain,40,Female,Noida,North,Freelancer,Doctorate,Widowed,777139.0,679.0,0,4,No
APP17028,Rahul Roy,21,Male,Kolkata,East,Government Employee,Graduate,Divorced,642312.0,530.0,0,0,No
APP17029,Arun Das,30,Female,Gurgaon,North,Government Employee,High School,Single,,637.0,3,0,Yes
APP17030,Ajay Verma,44,Male,Gurgaon,North,Self-Employed,Graduate,Married,758838.0,736.0,2,1,No
APP17031,Anita Rao,25,Female,Ranchi,East,Government Employee,Graduate,Divorced,349718.0,655.0,1,2,No
APP17032,Sachin Joshi,58,Female,Patna,East,Salaried,Post Graduate,Married,517523.0,651.0,4,7,No
APP17033,Nisha Bose,42,Male,Thane,West,Salaried,Graduate,Divorced,591578.0,723.0,0,5,Yes
APP17034,Sachin Gupta,43,Male,Faridabad,North,Government Employee,Graduate,Single,,735.0,1,0,No
APP17035,Sneha Reddy,44,Male,Kolkata,East,Government Employee,Graduate,Widowed,493621.0,633.0,0,1,Yes
APP17036,Anita Patel,34,Female,Delhi,North,Salaried,High School,Married,623391.0,553.0,0,3,No
APP17037,Pooja Gupta,38,Female,Patna,East,Self-Employed,Graduate,Married,447818.0,671.0,2,4,Yes
APP17038,Suresh Sharma,34,Male,Hyderabad,South,Self-Employed,High School,Widowed,627333.0,656.0,2,7,Yes
APP17039,Deepak Das,56,Male,Faridabad,North,Business Owner,Graduate,Divorced,348581.0,663.0,2,0,Yes
APP17040,Sanjay Mishra,39,Male,Ranchi,East,Freelancer,Doctorate,Widowed,611667.0,677.0,2,2,Yes
APP17041,Sunita Patel,48,Male,Mysore,South,Freelancer,High School,Married,551041.0,739.0,2,11,Yes
APP17042,Sanjay Roy,30,Male,Patna,East,Business Owner,Doctorate,Married,1147386.0,702.0,2,1,Yes
APP17043,Rohit Shah,41,Male,Patna,East,Self-Employed,Doctorate,Single,1399628.0,688.0,2,4,No
APP17044,Rohit Sharma,57,Female,Faridabad,North,Freelancer,Graduate,Widowed,401181.0,609.0,0,0,Yes
APP17045,Kavita Nair,46,Male,Jaipur,Central,Freelancer,Graduate,Single,468617.0,574.0,2,4,No
APP17046,Anita Shah,30,Male,Hyderabad,South,Self-Employed,Graduate,Divorced,710848.0,688.0,0,6,No
APP17047,Nisha Sharma,27,Female,Noida,North,Salaried,Post Graduate,Divorced,572615.0,611.0,3,7,Yes
APP17048,Kavita Dubey,37,Female,Chennai,South,Salaried,Doctorate,Single,906868.0,719.0,1,1,No
APP17049,Rohit Reddy,43,Male,Pune,West,Salaried,Doctorate,Divorced,684366.0,655.0,2,0,No
APP17050,SUNITA IYER,29,Male,Hyderabad,South,Salaried,Post Graduate,Widowed,528805.0,635.0,1,0,Yes
APP17051,Ravi Tiwari,59,F,Noida,North,Government Employee,High School,Widowed,177521.0,569.0,1,0,Yes
APP17052,Divya Gupta,35,Male,Hyderabad,South,Salaried,Graduate,Married,668479.0,629.0,1,0,No
APP17053,Kavita Shah,38,Male,Gurgaon,North,Salaried,Doctorate,Widowed,858024.0,723.0,1,5,Yes
APP17054,Ajay Verma,42,Female,Nashik,West,Business Owner,High School,Single,1333189.0,676.0,3,3,Yes
APP17055,DEEPAK PATEL,38,Male,Jaipur,Central,Freelancer,Doctorate,Divorced,,541.0,1,5,Yes
APP17056,Pooja Nair,33,Female,Ranchi,East,Self-Employed,Graduate,Divorced,961648.0,647.0,0,1,No
APP17057,Pooja Kumar,45,Male,Faridabad,North,Self-Employed,Doctorate,Widowed,974224.0,701.0,2,15,No
APP17058,Arun Roy,35,Female,Ranchi,East,Government Employee,Doctorate,Single,852848.0,664.0,2,3,Yes
APP17059,Sanjay Dubey,34,Male,Ranchi,East,Self-Employed,Post Graduate,Widowed,562539.0,681.0,2,2,Yes
APP17060,Kavita Joshi,48,Female,Indore,Central,Self-Employed,Post Graduate,Single,1169624.0,660.0,2,1,No
APP17061,Meena Kumar,49,Male,Bhopal,Central,Business Owner,Graduate,Divorced,908514.0,620.0,3,4,No
APP17062,Rajesh Reddy,40,Male,Nashik,West,Self-Employed,Graduate,Widowed,1005383.0,650.0,1,2,Yes
APP17063,Suman Singh,54,Female,Noida,North,Salaried,Doctorate,Single,1119368.0,726.0,3,8,No
APP17064,Manoj Nair,28,Male,Ranchi,East,Self-Employed,Graduate,Single,878240.0,707.0,0,13,No
APP17065,Ajay Joshi,23,Female,Noida,North,Self-Employed,Doctorate,Married,1262707.0,735.0,0,1,No
APP17066,Divya Verma,40,Male,Gurgaon,North,Freelancer,High School,Divorced,172259.0,640.0,2,1,Yes
APP17067,Ravi Patel,36,Female,Noida,North,Salaried,Post Graduate,Divorced,682658.0,620.0,1,8,No
APP17068,Harish Verma,38,Male,Indore,Central,Salaried,High School,Widowed,378172.0,704.0,3,0,Yes
APP17069,Ajay Rao,38,Male,Patna,East,Self-Employed,Post Graduate,Married,990042.0,620.0,0,0,Yes
APP17070,Sneha Bose,34,Male,Ranchi,East,Salaried,Graduate,Widowed,617406.0,727.0,1,16,Yes
APP17071,Rekha Rao,33,Male,Bhopal,Central,Salaried,Graduate,Single,827107.0,657.0,0,0,Yes
APP17072,Manoj Nair,35,Female,Jaipur,Central,Salaried,Graduate,Divorced,732392.0,704.0,0,2,Yes
APP17073,Nitin Tiwari,51,Female,Pune,West,Business Owner,Graduate,Single,1612838.0,787.0,2,0,No
APP17074,Vikram Dubey,29,Male,Ahmedabad,Central,Freelancer,,Married,806741.0,586.0,0,3,No
APP17075,Deepak Sinha,44,Male,Faridabad,North,Government Employee,Doctorate,Divorced,1046541.0,718.0,4,6,No
APP17076,Arun Singh,41,Female,Pune,West,Self-Employed,Post Graduate,Single,1170527.0,675.0,2,0,Yes
APP17077,Amit Kumar,47,Male,Kolkata,East,Salaried,Doctorate,Divorced,1029668.0,700.0,2,0,No
APP17078,Sanjay Roy,39,Male,Noida,North,Salaried,Graduate,Widowed,234591.0,594.0,2,3,Yes
APP17079,Kavita Nair,21,Male,Patna,East,Salaried,Doctorate,Single,741545.0,595.0,4,7,No
APP17080,Rohit Bose,48,Female,Bangalore,South,Government Employee,Doctorate,Single,798971.0,576.0,2,6,No
APP17081,Sanjay Iyer,41,Male,Ranchi,East,Freelancer,Graduate,Single,684008.0,714.0,1,7,No
APP17082,Suman Rao,21,Male,Mysore,South,Self-Employed,Doctorate,Widowed,1025482.0,667.0,2,3,Yes
APP17083,Sanjay Dubey,21,Male,Patna,East,Freelancer,Doctorate,Divorced,791682.0,621.0,4,0,No
APP17084,Kavita Patel,36,Female,Bangalore,South,Business Owner,Doctorate,Married,1630117.0,801.0,2,0,Yes
APP17085,Arun Singh,32,Female,Jaipur,Central,Salaried,Doctorate,Widowed,1138041.0,707.0,0,6,No
APP17086,Divya Sinha,63,Male,Patna,East,Self-Employed,High School,Divorced,624197.0,692.0,1,0,No
APP17087,Sunita Jain,34,Male,Faridabad,North,Freelancer,Post Graduate,Widowed,483471.0,627.0,2,4,Yes
APP17088,Rekha Das,33,Female,Ahmedabad,Central,Salaried,Doctorate,Widowed,997170.0,676.0,2,2,No
APP17089,Meena Sharma,47,Male,Noida,North,Salaried,Post Graduate,Married,977060.0,642.0,1,9,No
APP17090,Suresh Sinha,50,Male,Mysore,South,Freelancer,Doctorate,Widowed,826572.0,,1,2,No
APP17091,Sanjay Rao,43,Female,Bhubaneswar,East,Business Owner,Graduate,Married,784997.0,736.0,0,6,No
APP17092,Sunita Sharma,49,Male,Bhubaneswar,East,Salaried,Graduate,Married,608919.0,654.0,1,1,Yes
APP17093,Nitin Sinha,54,Female,Delhi,North,Business Owner,Doctorate,Widowed,1852391.0,716.0,1,1,No
APP17094,Anita Bose,48,Male,Noida,North,Government Employee,Graduate,Single,640487.0,588.0,4,0,No
APP17095,Anita Iyer,49,Male,Ahmedabad,Central,Government Employee,Post Graduate,Widowed,910776.0,660.0,2,6,No
APP17096,Arun Sharma,22,Male,Kolkata,East,Government Employee,Post Graduate,Married,797970.0,626.0,3,1,Yes
APP17097,Vijay Iyer,30,Male,Delhi,North,Self-Employed,Post Graduate,Single,826236.0,661.0,0,3,No
APP17098,Rekha Tiwari,47,Male,Bhubaneswar,East,Salaried,High School,Divorced,386430.0,625.0,2,3,No
APP17099,MEENA DUBEY,41,Male,Ahmedabad,Central,Salaried,Graduate,Married,567614.0,598.0,1,0,No
APP17100,Prakash Tiwari,37,F,Bhopal,Central,Self-Employed,Post Graduate,Widowed,782691.0,615.0,0,0,No
APP17101,Rahul Reddy,46,Female,Bhubaneswar,East,Business Owner,Post Graduate,Divorced,1327653.0,761.0,1,4,No
APP17102,Rajesh Roy,36,Male,Mumbai,West,Government Employee,Graduate,Married,476695.0,598.0,4,15,No
APP17103,Priya Shah,43,Female,Mumbai,West,Self-Employed,Post Graduate,Widowed,,720.0,3,3,No
APP17104,Kavita Nair,53,Male,Bhubaneswar,East,Self-Employed,Post Graduate,Single,974901.0,725.0,4,4,Yes
APP17105,Ravi Tiwari,39,Male,Kolkata,East,Self-Employed,Post Graduate,Single,1367975.0,798.0,2,0,No
APP17106,Nisha Mishra,23,Female,Nashik,West,Government Employee,Doctorate,Single,659719.0,597.0,2,4,Yes
APP17107,Geeta Nair,47,Male,Pune,West,Self-Employed,High School,Married,542902.0,692.0,4,2,No
APP17108,Harish Jain,32,Male,Patna,East,Self-Employed,High School,Widowed,339004.0,623.0,0,16,No
APP17109,Manoj Sinha,26,Female,Indore,Central,Salaried,Graduate,Widowed,493520.0,641.0,3,0,No
APP17110,Divya Das,32,Female,Kolkata,East,Business Owner,Post Graduate,Widowed,1768284.0,741.0,1,2,No
APP17111,Nitin Bose,37,Male,Bhopal,Central,Business Owner,Post Graduate,Single,1634706.0,774.0,1,3,Yes
APP17112,Priya Mishra,36,Female,Indore,Central,Government Employee,Post Graduate,Single,808397.0,638.0,4,1,No
APP17113,Deepak Das,51,Female,Ranchi,East,Business Owner,Graduate,Widowed,1107285.0,711.0,1,2,No
APP17114,Rekha Roy,44,Female,Pune,West,Self-Employed,Graduate,Married,845802.0,644.0,0,1,No
APP17115,Vijay Roy,54,Male,Patna,East,Business Owner,Post Graduate,Divorced,1475979.0,696.0,2,2,No
APP17116,Prakash Tiwari,40,Female,Gurgaon,North,Government Employee,High School,Divorced,368232.0,620.0,0,0,No
APP17117,Divya Roy,40,Male,Hyderabad,South,Government Employee,High School,Widowed,511599.0,651.0,4,0,No
APP17118,Sanjay Rao,47,Male,Kolkata,East,Freelancer,Post Graduate,Divorced,502458.0,683.0,1,0,Yes
APP17119,Sunita Reddy,34,Female,Mumbai,West,Salaried,Doctorate,Widowed,931736.0,574.0,3,9,No
APP17120,Rahul Nair,38,Female,Delhi,North,Salaried,Graduate,Married,526351.0,741.0,0,7,Yes
APP17121,Divya Joshi,46,Male,Delhi,North,Government Employee,High School,Divorced,540742.0,668.0,1,3,No
APP17122,Suman Yadav,24,Female,Nashik,West,Freelancer,Graduate,Divorced,641723.0,525.0,1,2,No
APP17123,Anita Singh,41,Male,Chennai,South,Salaried,Post Graduate,Married,520741.0,588.0,0,5,No
APP17124,Rahul Shah,35,Male,Gurgaon,North,Self-Employed,Graduate,Widowed,660779.0,690.0,1,5,No
APP17125,Sachin Bose,36,Male,Indore,Central,Business Owner,Doctorate,Single,1725751.0,742.0,0,3,No
APP17126,Kavita Iyer,43,Male,Ahmedabad,Central,Self-Employed,Graduate,Single,613811.0,700.0,3,2,No
APP17127,Divya Nair,39,Female,Ranchi,East,Business Owner,High School,Single,722513.0,688.0,4,3,No
APP17128,Nitin Roy,41,Male,Pune,West,Government Employee,Graduate,Divorced,455666.0,668.0,4,5,No
APP17129,Arun Joshi,23,Female,Mysore,South,Freelancer,Graduate,Divorced,661170.0,714.0,0,3,No
APP17130,Anita Tiwari,34,Male,Noida,North,Salaried,High School,Single,336399.0,515.0,4,7,No
APP17131,Ajay Rao,48,Female,Pune,West,Self-Employed,Graduate,Married,790153.0,687.0,1,1,Yes
APP17132,Amit Iyer,21,Male,Kolkata,East,Government Employee,High School,Married,692374.0,747.0,0,3,No
APP17133,Shweta Sinha,21,Male,Noida,North,Freelancer,Post Graduate,Single,833544.0,654.0,3,2,No
APP17134,Vijay Nair,42,Female,Delhi,North,Business Owner,High School,Widowed,730271.0,613.0,2,1,No
APP17135,Vijay Sharma,50,Male,Nashik,West,Government Employee,Graduate,Single,714859.0,712.0,0,1,Yes
APP17136,Manoj Iyer,32,Male,Chennai,South,Government Employee,High School,Single,730157.0,617.0,1,3,No
APP17137,Ravi Shah,52,Male,Chennai,South,Business Owner,High School,Widowed,971047.0,717.0,3,1,No
APP17138,Manoj Gupta,40,Female,Thane,West,Self-Employed,Graduate,Married,988181.0,629.0,0,3,Yes
APP17139,Ajay Shah,32,Male,Bhubaneswar,East,Freelancer,Post Graduate,Divorced,520139.0,632.0,1,0,Yes
APP17140,Rajesh Reddy,37,Male,Nashik,West,Government Employee,High School,Single,184643.0,674.0,4,0,No
APP17141,Rohit Iyer,45,Male,Hyderabad,South,Business Owner,High School,Married,935805.0,644.0,0,2,No
APP17142,Rahul Roy,29,Male,Mysore,South,Salaried,Post Graduate,Divorced,789667.0,617.0,1,7,No
APP17143,Arun Yadav,43,Male,Bangalore,South,Business Owner,Graduate,Divorced,809684.0,617.0,2,4,Yes
APP17144,Pooja Das,39,Female,Pune,West,Self-Employed,Doctorate,Single,1333867.0,756.0,0,10,Yes
APP17145,Sachin Gupta,31,Male,Gurgaon,North,Salaried,Graduate,Widowed,1012420.0,584.0,3,0,Yes
APP17146,Anita Jain,38,Male,Faridabad,North,Government Employee,Graduate,Divorced,519035.0,625.0,2,10,No
APP17147,Arun Jain,23,Female,Mumbai,West,Business Owner,Doctorate,Widowed,1648121.0,741.0,2,1,Yes
APP17148,Amit Bose,47,F,Pune,West,Business Owner,Graduate,Divorced,1029938.0,781.0,2,5,Yes
APP17149,Rekha Jain,32,Male,Bhubaneswar,East,Government Employee,Post Graduate,Widowed,592187.0,555.0,3,3,Yes
APP17150,Sachin Mishra,33,Female,Delhi,North,Government Employee,Post Graduate,Widowed,687974.0,667.0,4,5,No
APP17151,Sneha Sinha,50,Male,Kolkata,East,Self-Employed,High School,Divorced,429282.0,694.0,0,4,Yes
APP17152,Anita Shah,38,Female,Pune,West,Salaried,Post Graduate,Married,335746.0,670.0,0,0,No
APP17153,Deepak Yadav,32,Male,Faridabad,North,Government Employee,Graduate,Married,751458.0,654.0,3,4,No
APP17154,Suman Jain,34,Female,Patna,East,Government Employee,Doctorate,Married,556597.0,691.0,0,1,No
APP17155,Rohit Das,43,Male,Bhopal,Central,Salaried,Graduate,Widowed,562670.0,628.0,3,4,No
APP17156,Rajesh Kumar,48,Male,Mysore,South,Business Owner,Graduate,Single,1354680.0,720.0,1,4,Yes
APP17157,Sachin Mishra,60,Male,Chennai,South,Business Owner,Post Graduate,Married,1551472.0,708.0,3,4,No
APP17158,Divya Jain,27,Male,Faridabad,North,Self-Employed,Doctorate,Single,1061168.0,662.0,2,3,No
APP17159,Rahul Verma,38,Male,Delhi,North,Self-Employed,Post Graduate,Divorced,1266899.0,722.0,3,2,No
APP17160,Shweta Dubey,51,Female,Indore,Central,Self-Employed,Post Graduate,Single,1359815.0,770.0,1,0,Yes
APP17161,Rekha Roy,42,Male,Bangalore,South,Salaried,Post Graduate,Married,706769.0,690.0,2,2,No
APP17162,Rajesh Mishra,41,Female,Indore,Central,Business Owner,Post Graduate,Widowed,1371105.0,691.0,2,1,Yes
APP17163,Anita Patel,40,Male,Jaipur,Central,Government Employee,Doctorate,Widowed,457488.0,634.0,1,4,Yes
APP17164,Suman Das,42,Male,Nashik,West,Self-Employed,High School,Single,240302.0,630.0,0,9,No
APP17165,Anita Tiwari,44,Female,Patna,East,Business Owner,Post Graduate,Divorced,967621.0,738.0,3,3,No
APP17166,PRIYA RAO,32,Female,Mumbai,West,Salaried,Doctorate,Widowed,756215.0,716.0,2,0,No
APP17167,Arun Jain,44,Male,Chennai,South,Salaried,Graduate,Widowed,500305.0,594.0,2,2,Yes
APP17168,Anita Shah,26,Female,Mysore,South,Self-Employed,Doctorate,Single,1321864.0,677.0,1,1,Yes
APP17169,Sneha Verma,27,Male,Chennai,South,Freelancer,Doctorate,Divorced,1029092.0,635.0,4,2,No
APP17170,Sneha Patel,28,Female,Bhubaneswar,East,Business Owner,Post Graduate,Married,1219661.0,643.0,1,0,No
APP17171,Rajesh Shah,42,Male,Jaipur,Central,Government Employee,Graduate,Single,712137.0,608.0,1,1,Yes
APP17172,Nitin Rao,38,Male,Jaipur,Central,Salaried,Post Graduate,Married,742551.0,765.0,0,2,No
APP17173,Arun Shah,37,Male,Mumbai,West,Freelancer,High School,Married,234001.0,577.0,0,14,No
APP17174,Deepak Dubey,40,Male,Faridabad,North,Salaried,Doctorate,Married,747489.0,715.0,0,3,No
APP17175,Pooja Verma,28,Male,Hyderabad,South,Self-Employed,Graduate,Married,834032.0,600.0,1,1,No
APP17176,Vijay Verma,35,Female,Ranchi,East,Government Employee,High School,Divorced,452709.0,676.0,0,0,Yes
APP17177,Amit Sinha,43,Female,Kolkata,East,Business Owner,Doctorate,Divorced,,736.0,2,4,Yes
APP17178,Prakash Kumar,41,Female,Noida,North,Self-Employed,Post Graduate,Single,1036922.0,687.0,2,2,No
APP17179,Anita Dubey,43,Female,Chennai,South,Business Owner,Post Graduate,Single,1101683.0,683.0,2,13,No
APP17180,Prakash Reddy,37,Female,Nashik,West,Self-Employed,Graduate,Divorced,1198833.0,775.0,1,16,No
APP17181,Rohit Gupta,33,Male,Delhi,North,Freelancer,Doctorate,Married,858539.0,692.0,4,8,No
APP17182,Deepak Iyer,36,Male,Ahmedabad,Central,Self-Employed,Doctorate,Single,1320028.0,676.0,4,0,Yes
APP17183,HARISH MISHRA,38,Male,Nashik,West,Salaried,Post Graduate,Divorced,445703.0,594.0,1,8,Yes
APP17184,Nisha Jain,51,Male,Gurgaon,North,Salaried,Graduate,Widowed,478025.0,673.0,0,1,No
APP17185,Ajay Yadav,32,Male,Ahmedabad,Central,Freelancer,High School,Married,553675.0,640.0,4,1,No
APP17186,Sachin Jain,46,Male,Bhubaneswar,East,Freelancer,Doctorate,Single,695652.0,680.0,0,5,No
APP17187,Ajay Jain,25,Male,Chennai,South,Business Owner,Doctorate,Divorced,1835853.0,707.0,3,4,No
APP17188,Rekha Verma,38,Male,Indore,Central,Freelancer,Post Graduate,Widowed,441609.0,646.0,0,5,No
APP17189,Anita Bose,44,Male,Kolkata,East,Self-Employed,Graduate,Widowed,995637.0,751.0,3,3,Yes
APP17190,Harish Jain,28,Female,Bhubaneswar,East,Self-Employed,Post Graduate,Widowed,1458124.0,750.0,3,3,No
APP17191,Suman Jain,33,Male,Patna,East,Salaried,High School,Widowed,784096.0,644.0,3,0,No
APP17192,Vikram Singh,37,Male,Bangalore,South,Self-Employed,High School,Widowed,507455.0,668.0,3,2,No
APP17193,Sneha Das,31,Male,Mumbai,West,Government Employee,High School,Widowed,279517.0,704.0,2,8,No
APP17194,Sunita Yadav,54,Male,Nashik,West,Self-Employed,Post Graduate,Married,957650.0,629.0,4,3,No
APP17195,Suman Joshi,38,Female,Nashik,West,Freelancer,Doctorate,Married,815719.0,609.0,1,0,No
APP17196,Sanjay Gupta,28,Female,Delhi,North,Self-Employed,,Single,984252.0,704.0,2,1,Yes
APP17197,Pooja Nair,29,Female,Noida,North,Self-Employed,Doctorate,Divorced,1360395.0,689.0,0,7,Yes
APP17198,Vijay Iyer,38,Female,Ahmedabad,Central,Government Employee,High School,Married,504733.0,629.0,1,1,No
APP17199,Vijay Verma,36,Male,Noida,North,Salaried,Graduate,Widowed,665517.0,666.0,0,1,Yes
APP17200,Anita Shah,27,Male,Hyderabad,South,Salaried,Doctorate,Single,985002.0,723.0,2,5,Yes
APP17201,Ravi Jain,23,Female,Bangalore,South,Self-Employed,High School,Widowed,596866.0,677.0,1,0,Yes
APP17202,Anita Patel,35,Male,Delhi,North,Self-Employed,High School,Married,811368.0,644.0,3,0,Yes
APP17203,Ajay Das,38,Female,Noida,North,Business Owner,Doctorate,Married,1609082.0,688.0,1,2,Yes
APP17204,Rohit Sinha,42,Female,Chennai,South,Salaried,,Divorced,714577.0,658.0,0,2,No
APP17205,Harish Verma,24,Male,Ranchi,East,Freelancer,High School,Married,462739.0,626.0,1,3,No
APP17206,Rajesh Das,39,Female,Noida,North,Government Employee,Graduate,Single,454107.0,555.0,0,8,No
APP17207,Meena Sinha,29,Male,Bhubaneswar,East,Freelancer,Graduate,Divorced,565119.0,634.0,1,1,No
APP17208,Sachin Shah,46,Male,Noida,North,Self-Employed,Graduate,Widowed,451015.0,648.0,3,9,Yes
APP17209,Ajay Das,21,Male,Ahmedabad,Central,Salaried,Graduate,Married,472122.0,660.0,0,12,Yes
APP17210,Rahul Bose,33,Male,Faridabad,North,Business Owner,Graduate,Widowed,924319.0,712.0,0,0,No
APP17211,Meena Tiwari,58,Male,Hyderabad,South,Business Owner,,Widowed,1372325.0,741.0,2,7,No
